2021-12-31 17:35:25.394,1176325,WFT.M,3971,e3sjwff80xjsodqwiy1@126.com,江苏,44.35,"{""ismain"":1",level:30,ts:24,ver:74}
2021-12-31 17:35:25.394,23846937,WET,9688,tt28bcswfy7q2bk@0355.net,广东,173.26,"{""ismain"":0",level:10,ts:23,ver:21}
2021-12-31 17:35:25.394,23158891,WWT.HD,4505,na3qdyz3khzumydkm5@msn.com,湖北,41.61,"{""ismain"":0",level:55,ts:67,ver:23}
2021-12-31 17:35:25.394,960379,WWT.HD,7644,kgqpookxa0c83o0@yeah.net,安徽,114,"{""ismain"":0",level:71,ts:38,ver:79}
2021-12-31 17:35:25.394,689844,WFC,4301,vj49d9virazv6tp@163.net,江苏,170.38,"{""ismain"":0",level:58,ts:51,ver:90}
2021-12-31 17:35:25.394,31892346,WWT,3216,714t1w@aol.com,甘肃,166.53,"{""ismain"":1",level:85,ts:46,ver:15}
2021-12-31 17:35:25.394,1130840,GEL.M,5295,7auqxddzlsoxuk74t@ask.com,河北,171.06,"{""ismain"":0",level:39,ts:61,ver:99}
2021-12-31 17:35:25.394,25179034,WWPS,2166,witvj6he2oe6x@hotmail.com,浙江,24.17,"{""ismain"":0",level:74,ts:48,ver:19}
2021-12-31 17:35:25.394,27174205,WMT.FM,4873,varp8xdz@sina.com,广东,194.86,"{""ismain"":1",level:66,ts:68,ver:89}
2021-12-31 17:35:25.394,750522,WFT.HD,9965,qbrkiamzldoajbwt@googlemail.com,浙江,132.97,"{""ismain"":0",level:10,ts:14,ver:81}
2021-12-31 17:35:25.394,29568419,WWT,3382,nee7y@3721.net,江苏,84.4,"{""ismain"":1",level:40,ts:18,ver:96}
2021-12-31 17:35:25.394,858727,WFT.HD,8583,3oqpk3x90o@3721.net,上海,146.65,"{""ismain"":0",level:36,ts:95,ver:82}
2021-12-31 17:35:25.394,850699,WFT.Linux,8017,9ofi05dtvhxihyom5to@3721.net,江苏,20.41,"{""ismain"":1",level:85,ts:95,ver:88}
2021-12-31 17:35:25.394,20798105,WWPS,3722,wx5zfnptb88q4n63v0k@googlemail.com,广东,28.14,"{""ismain"":1",level:74,ts:47,ver:74}
2021-12-31 17:35:25.394,665054,WMT.FM,3994,seyjzcupg1u0@live.com,北京,83.07,"{""ismain"":1",level:25,ts:61,ver:46}
2021-12-31 17:35:25.394,830309,PCM,9781,0yzzqcb@msn.com,广西,22.61,"{""ismain"":0",level:97,ts:48,ver:81}
2021-12-31 17:35:25.394,35645425,WWT.M,8908,lt9dq40oozf9v9otd0@sohu.com,河北,11.13,"{""ismain"":0",level:56,ts:24,ver:62}
2021-12-31 17:35:25.394,21663013,WWT.M,4445,bjrqfdes2fp1she@yahoo.com.cn,北京,3.65,"{""ismain"":1",level:15,ts:67,ver:12}
2021-12-31 17:35:25.394,21649395,WMT.FM,6450,mp2zx07aj2bhv9mq3k@yahoo.com,黑龙江,85.03,"{""ismain"":0",level:39,ts:63,ver:82}
2021-12-31 17:35:25.394,1246124,WCT,4600,52on0izeyo57svc@qq.com,上海,135.43,"{""ismain"":0",level:50,ts:98,ver:40}
2021-12-31 17:35:25.394,650415,WCT,8002,rulefdg@yahoo.com,安徽,150.8,"{""ismain"":1",level:19,ts:79,ver:51}
2021-12-31 17:35:25.394,783001,WWPS,1785,sex5bkryhsat8@msn.com,上海,1.23,"{""ismain"":0",level:20,ts:27,ver:46}
2021-12-31 17:35:25.394,998868,WCT,2241,z0t6ny1ti9xdmw@sina.com,上海,143.99,"{""ismain"":0",level:88,ts:62,ver:56}
2021-12-31 17:35:25.394,883482,WWT.HD,3836,5hxdkd29@googlemail.com,上海,27.51,"{""ismain"":0",level:54,ts:44,ver:11}
2021-12-31 17:35:25.394,21491067,WFC,5608,g0g6kpan3ay8b9@yahoo.com,上海,104.52,"{""ismain"":0",level:96,ts:74,ver:68}
2021-12-31 17:35:25.394,26235137,PCM,4924,96bxuv@163.com,山东,116.48,"{""ismain"":0",level:99,ts:56,ver:42}
2021-12-31 17:35:25.394,1014051,WET,6168,4mwuk3thgdc6i28@sina.com,江苏,162.69,"{""ismain"":1",level:68,ts:16,ver:73}
2021-12-31 17:35:25.394,29999707,WCT,8259,y5t0ja@ask.com,河南,125.27,"{""ismain"":0",level:85,ts:43,ver:54}
2021-12-31 17:35:25.394,21291245,WWT,4450,khisr7k67@sohu.com,上海,97.18,"{""ismain"":1",level:40,ts:67,ver:32}
2021-12-31 17:35:25.394,745499,GEL.M,5786,hz5pes6gd83oo0t@googlemail.com,上海,6.96,"{""ismain"":1",level:56,ts:11,ver:16}
2021-12-31 17:35:25.394,39938651,WFT.M,2889,wrcodcvv8j@aol.com,上海,74.92,"{""ismain"":0",level:85,ts:67,ver:31}
2021-12-31 17:35:25.394,1035306,WWT.M,8481,9mtg7@ask.com,甘肃,125,"{""ismain"":0",level:58,ts:83,ver:74}
2021-12-31 17:35:25.394,878794,PCM,7644,jznk31vrgie6qgu1@sina.com,山东,71.29,"{""ismain"":1",level:91,ts:24,ver:89}
2021-12-31 17:35:25.394,22648723,WWT,6808,vwzc5cthm5r2@0355.net,安徽,46.34,"{""ismain"":0",level:17,ts:11,ver:71}
2021-12-31 17:35:25.394,26914112,WCT,3454,rufyx5@live.com,江西,105.59,"{""ismain"":1",level:56,ts:87,ver:47}
2021-12-31 17:35:25.394,845470,WWT.M,7631,qatz6vidbqpv0p75o@aol.com,浙江,166.5,"{""ismain"":0",level:25,ts:20,ver:91}
2021-12-31 17:35:25.394,29655857,WMT.FM,6119,yjs4xlq9@googlemail.com,上海,44,"{""ismain"":1",level:57,ts:76,ver:92}
2021-12-31 17:35:25.394,1174107,GEL.M,7050,4nkuyq@0355.net,浙江,192.26,"{""ismain"":1",level:59,ts:22,ver:77}
2021-12-31 17:35:25.394,36618048,WFC,4936,gedqffvpp3@0355.net,安徽,26.44,"{""ismain"":0",level:84,ts:79,ver:74}
2021-12-31 17:35:25.394,748495,WFT.HD,1753,kttkcxoyb920me@hotmail.com,浙江,150.59,"{""ismain"":1",level:55,ts:37,ver:78}
2021-12-31 17:35:25.394,1000815,WET,3019,5q951jxud4q@qq.com,江西,59.75,"{""ismain"":1",level:77,ts:31,ver:23}
2021-12-31 17:35:25.522,23513730,WWPS,8254,cqti05zpw4fl0g17wj@ask.com,浙江,45.54,"{""ismain"":0",level:39,ts:40,ver:55}
2021-12-31 17:35:25.522,641933,WET,7065,fd7xisgcuklc@sina.com,北京,35.13,"{""ismain"":1",level:15,ts:80,ver:57}
2021-12-31 17:35:25.522,652987,WFT.HD,7808,wvwdxp4m91u56h3j@yeah.net,甘肃,57,"{""ismain"":1",level:38,ts:34,ver:46}
2021-12-31 17:35:25.522,23170244,WWT.M,8663,2gsg1d0fzh0v@ask.com,上海,164.9,"{""ismain"":0",level:28,ts:25,ver:74}
2021-12-31 17:35:25.522,758829,PCM,3335,w3psu0u47@yahoo.com.cn,河北,68.93,"{""ismain"":0",level:49,ts:20,ver:30}
2021-12-31 17:35:25.522,29971135,PCM,8275,7ev2ngq6s4mkkt9@ask.com,安徽,17.32,"{""ismain"":1",level:40,ts:23,ver:95}
2021-12-31 17:35:25.522,,,,,,,,,,
2021-12-31 17:35:25.522,27312804,WWT.HD,5700,r6h3ps1oe9t@ask.com,湖北,170.4,"{""ismain"":0",level:99,ts:77,ver:41}
2021-12-31 17:35:25.522,730056,PCM.M,5005,ixru26vgl@gmail.com,甘肃,151.87,"{""ismain"":1",level:73,ts:62,ver:89}
2021-12-31 17:35:25.522,21551873,WWPS,5619,n211xl4@aol.com,江苏,17.58,"{""ismain"":0",level:42,ts:74,ver:69}
2021-12-31 17:35:25.522,21182537,PCM,3191,26lste3lo7bzbl4@gmail.com,北京,4.39,"{""ismain"":1",level:23,ts:16,ver:45}
2021-12-31 17:35:25.522,37433447,GEL.M,8319,vfjblqt54q62lf@163.net,北京,52.55,"{""ismain"":0",level:59,ts:14,ver:90}
2021-12-31 17:35:25.522,37310717,WMT.FM,5686,cw4q3@263.net,北京,175.24,"{""ismain"":1",level:37,ts:90,ver:21}
2021-12-31 17:35:25.522,1212545,GEL,5143,prb9m5oh5y1nbd@aol.com,安徽,189.78,"{""ismain"":1",level:26,ts:61,ver:80}
2021-12-31 17:35:25.522,36734573,W3C,1507,ajpht6roy@hotmail.com,河南,78.55,"{""ismain"":0",level:59,ts:18,ver:86}
2021-12-31 17:35:25.522,757340,WFT.M,5177,dtzj5dqldrss59x5@yahoo.com.cn,江西,32.25,"{""ismain"":1",level:28,ts:13,ver:46}
2021-12-31 17:35:25.522,37866262,PCM.M,6700,84r60bmw51bjrslw2@gmail.com,黑龙江,123.75,"{""ismain"":0",level:15,ts:60,ver:86}
2021-12-31 17:35:25.522,36955443,PCM,3086,o856jp1863@hotmail.com,广东,147.13,"{""ismain"":1",level:12,ts:80,ver:61}
2021-12-31 17:35:25.522,697961,WFT.Linux,3747,fhnust2dte@sohu.com,安徽,164.86,"{""ismain"":0",level:95,ts:63,ver:91}
2021-12-31 17:35:25.522,,,,,,,,,,
2021-12-31 17:35:25.522,1264336,W3C,7781,sltxxqv@3721.net,黑龙江,157.65,"{""ismain"":0",level:46,ts:27,ver:14}
2021-12-31 17:35:25.522,641933,WCT,5593,eifr5lcpsft0eaml1h27@live.com,上海,172.21,"{""ismain"":1",level:13,ts:78,ver:24}
2021-12-31 17:35:25.522,653154,W3C,3354,gymrznnlqn8@3721.net,北京,110.57,"{""ismain"":0",level:94,ts:56,ver:43}
2021-12-31 17:35:25.522,38693953,WWT.HD,1070,3aql3ivvlxk261@qq.com,北京,168.49,"{""ismain"":1",level:93,ts:44,ver:95}
2021-12-31 17:35:25.522,20262070,WWT.M,9969,w342g@163.net,广东,12.62,"{""ismain"":0",level:49,ts:39,ver:63}
2021-12-31 17:35:25.522,691465,WWT.M,3696,h1c337kh@sohu.com,广东,66.37,"{""ismain"":0",level:98,ts:93,ver:89}
2021-12-31 17:35:25.522,30228510,WFC,9470,dj0gnlhgeol4m@sohu.com,北京,51.03,"{""ismain"":0",level:89,ts:51,ver:40}
2021-12-31 17:35:25.522,989612,WFT.HD,1857,auavizl68@ask.com,北京,33.75,"{""ismain"":0",level:91,ts:86,ver:52}
2021-12-31 17:35:25.522,643435,WFT.HD,3307,5c4td6vpcexyid@yahoo.com,北京,20.26,"{""ismain"":1",level:76,ts:52,ver:67}
2021-12-31 17:35:25.522,693224,WFT,4790,lbdzccd9157e9@yahoo.com,上海,118.28,"{""ismain"":0",level:25,ts:87,ver:40}
2021-12-31 17:35:25.522,20398854,WWT.HD,9186,a6pig4tdi985l5wa@126.com,浙江,147.24,"{""ismain"":1",level:28,ts:95,ver:62}
2021-12-31 17:35:25.522,834865,WET,6032,7a6q8phlgpgyr@gmail.com,北京,2.87,"{""ismain"":0",level:92,ts:52,ver:75}
2021-12-31 17:35:25.522,1286666,PCM,7957,m4fn87msmfoyiqa@3721.net,甘肃,50.52,"{""ismain"":1",level:24,ts:80,ver:26}
2021-12-31 17:35:25.522,1110824,WFT,1664,muufou5d1yq@126.com,河北,161.67,"{""ismain"":0",level:51,ts:76,ver:15}
2021-12-31 17:35:25.522,20322101,WFC,1373,3wlvd8f0qyz7kowha@googlemail.com,江苏,67.33,"{""ismain"":1",level:54,ts:65,ver:61}
2021-12-31 17:35:25.522,689562,WCT,1458,gcfjidh@3721.net,江苏,121.78,"{""ismain"":1",level:88,ts:92,ver:89}
2021-12-31 17:35:25.522,26115496,WMT.FM,2018,2zo987x1@263.net,江西,5.65,"{""ismain"":0",level:16,ts:50,ver:47}
2021-12-31 17:35:25.522,675748,WFT,8952,lltbtu0shtq58zccme3n@ask.com,北京,135.73,"{""ismain"":1",level:55,ts:59,ver:96}
2021-12-31 17:35:25.522,662795,WET,6090,v42onwh5pikg@yahoo.com,河北,17.79,"{""ismain"":0",level:18,ts:99,ver:90}
2021-12-31 17:35:25.522,751251,GEL.M,2354,1xt5lgdk78@yahoo.com.cn,北京,183.71,"{""ismain"":1",level:22,ts:81,ver:71}
2021-12-31 17:35:25.522,752196,WMT.FM,2709,r4mqk4@msn.com,山东,185.38,"{""ismain"":0",level:76,ts:41,ver:84}
2021-12-31 17:35:25.522,844697,WET,5244,mb6fxy8cv1hcmipewsh@sohu.com,山东,4.82,"{""ismain"":0",level:38,ts:79,ver:62}
2021-12-31 17:35:25.522,781258,WWT.HD,3455,meh6boxg8efvc@yeah.net,黑龙江,54.5,"{""ismain"":0",level:69,ts:24,ver:89}
2021-12-31 17:35:25.522,20050781,GEL.M,1705,0x5r8mmn88@126.com,湖北,132.93,"{""ismain"":1",level:79,ts:67,ver:28}
2021-12-31 17:35:25.522,23235970,PCM.M,4583,fela116@aol.com,江苏,45.07,"{""ismain"":0",level:28,ts:99,ver:23}
2021-12-31 17:35:25.522,665693,WFT.Linux,3342,rjuxm@0355.net,广西,26.48,"{""ismain"":0",level:57,ts:96,ver:10}
2021-12-31 17:35:25.522,30256941,PCM.M,9039,g2c5hb2@sohu.com,安徽,88.34,"{""ismain"":1",level:17,ts:17,ver:50}
2021-12-31 17:35:25.522,37906101,PCM,6433,24f5e73jp3ngwvbe@3721.net,浙江,187.29,"{""ismain"":1",level:14,ts:12,ver:36}
2021-12-31 17:35:25.522,27103260,WCT,9581,y3gm39iz6tq@googlemail.com,河南,176.47,"{""ismain"":1",level:42,ts:15,ver:57}
2021-12-31 17:35:25.522,1035306,WWT.HD,1130,otdonk@0355.net,河南,42.97,"{""ismain"":1",level:28,ts:17,ver:86}
2021-12-31 17:35:25.522,749300,WFT.HD,3625,1h5rl73ktq3sz@qq.com,江苏,151.81,"{""ismain"":1",level:88,ts:64,ver:34}
2021-12-31 17:35:25.522,29895839,WCT,7402,nl98m@yeah.net,广西,41.07,"{""ismain"":0",level:78,ts:47,ver:39}
2021-12-31 17:35:25.522,32172327,WWT,6039,z050vyjw1xwkaupbgdfm@yahoo.com,广西,110.28,"{""ismain"":1",level:22,ts:11,ver:46}
2021-12-31 17:35:25.522,1035342,WWPS,9028,y2uduloee68l3k@163.com,浙江,115.11,"{""ismain"":1",level:72,ts:41,ver:51}
2021-12-31 17:35:25.522,24965124,WCT,3711,45xmu13jrugurfegnj@163.com,河南,77.92,"{""ismain"":1",level:85,ts:36,ver:55}
2021-12-31 17:35:25.522,21258486,PCM.M,4537,97t2dzrjzh1q8diu3xi@sina.com,上海,182.72,"{""ismain"":0",level:73,ts:36,ver:79}
2021-12-31 17:35:25.522,992563,GEL.M,8435,hi6r3l4nhywc58z@sohu.com,浙江,19.86,"{""ismain"":1",level:13,ts:73,ver:81}
2021-12-31 17:35:25.522,647508,PCM.M,4239,ee18vqo4@msn.com,北京,88.19,"{""ismain"":1",level:62,ts:94,ver:77}
2021-12-31 17:35:25.522,37587667,WWPS,2696,fynfip02qth@163.com,江苏,187.74,"{""ismain"":1",level:16,ts:52,ver:91}
2021-12-31 17:35:25.522,30604504,WFT,3732,va5halvszarzo3wkct@gmail.com,上海,116.1,"{""ismain"":0",level:51,ts:29,ver:89}
2021-12-31 17:35:25.522,21809967,WFC,6712,vvna53@126.com,上海,67.05,"{""ismain"":0",level:78,ts:73,ver:28}
2021-12-31 17:35:25.522,31015940,PCM,4287,1i8d67@yahoo.com,江苏,170.55,"{""ismain"":0",level:72,ts:25,ver:31}
2021-12-31 17:35:25.522,733439,WCT,4758,bnroo76j@yahoo.com,江西,197.45,"{""ismain"":1",level:79,ts:99,ver:19}
2021-12-31 17:35:25.522,696608,PCM,8207,oydqvuws9b@live.com,河北,115.89,"{""ismain"":0",level:36,ts:44,ver:72}
2021-12-31 17:35:25.522,846220,WWT.HD,1803,vhgn96ncnmhhyppqo@0355.net,广东,44.85,"{""ismain"":0",level:82,ts:53,ver:17}
2021-12-31 17:35:25.522,21664482,WFT.HD,8744,92ic7a55ix@ask.com,山东,89.28,"{""ismain"":1",level:96,ts:72,ver:81}
2021-12-31 17:35:25.522,37870975,WFT,8057,3iz0mnumsp7@163.com,北京,43.51,"{""ismain"":1",level:75,ts:25,ver:30}
2021-12-31 17:35:25.522,20755625,WCT,1347,4gzmzffxizugz3hm1@163.net,广东,7.4,"{""ismain"":1",level:53,ts:25,ver:42}
2021-12-31 17:35:25.522,960383,WWT.HD,8461,mpwr8acylmri4kp@yahoo.com,上海,13.6,"{""ismain"":1",level:26,ts:93,ver:31}
2021-12-31 17:35:25.522,25936067,W3C,2268,332men9ncw3o3r3e@live.com,黑龙江,106.17,"{""ismain"":1",level:73,ts:16,ver:74}
2021-12-31 17:35:25.522,687531,WMT.FM,3946,tne7ib6y9@yeah.net,北京,56.47,"{""ismain"":0",level:27,ts:69,ver:28}
2021-12-31 17:35:25.522,644921,W3C,3369,ue9h5gjjdqbbv3xpwso@hotmail.com,上海,177.27,"{""ismain"":0",level:35,ts:17,ver:80}
2021-12-31 17:35:25.522,22777128,WFT.Linux,4035,e7gqzz7fgb8@263.net,浙江,65.53,"{""ismain"":0",level:58,ts:36,ver:50}
2021-12-31 17:35:25.522,26299420,WWT.HD,7017,i7bntsjwlzrabbbps@yeah.net,广东,80.36,"{""ismain"":0",level:14,ts:46,ver:17}
2021-12-31 17:35:25.522,21166282,WFC,1432,75ygab3444h7nfpgv@msn.com,安徽,36.78,"{""ismain"":1",level:77,ts:35,ver:50}
2021-12-31 17:35:25.522,31136198,WFT,6787,drc4itn15o6z64@qq.com,黑龙江,84.01,"{""ismain"":0",level:36,ts:50,ver:40}
2021-12-31 17:35:25.522,1155279,WWT,3701,2x67oxq1byfn4p@msn.com,上海,114.33,"{""ismain"":1",level:89,ts:31,ver:25}
2021-12-31 17:35:25.522,26009833,WWT.M,9977,c3i4givffqfchpjq@sina.com,北京,91.79,"{""ismain"":0",level:20,ts:50,ver:77}
2021-12-31 17:35:25.522,30996473,WFT.Linux,6191,g1xa32oif0yyx@163.com,北京,188.81,"{""ismain"":0",level:60,ts:19,ver:31}
2021-12-31 17:35:25.522,20198537,WMT.FM,8604,0kfkzowpwznd78q@yeah.net,黑龙江,83.66,"{""ismain"":0",level:29,ts:73,ver:58}
2021-12-31 17:35:25.522,747570,WCT,1287,o3rftmdgb5kyp1g@live.com,安徽,182.69,"{""ismain"":1",level:93,ts:65,ver:46}
2021-12-31 17:35:25.522,29949887,GEL.M,3784,le355vdl1oee@qq.com,江苏,31.36,"{""ismain"":1",level:52,ts:34,ver:47}
2021-12-31 17:35:25.522,26238295,WWT.HD,9036,nz3q2cpra6mn@sina.com,广东,112.68,"{""ismain"":0",level:39,ts:84,ver:55}
2021-12-31 17:35:25.522,1203680,WCT,4355,94lbeded2dnw0y16m@3721.net,北京,37.05,"{""ismain"":1",level:25,ts:11,ver:84}
2021-12-31 17:35:25.522,837185,WWT.HD,9275,cag24q4k0gylxsp@0355.net,北京,198.24,"{""ismain"":1",level:33,ts:26,ver:37}
2021-12-31 17:35:25.522,38467112,WWT.HD,2586,1qf3o1cuew30hyaw7975@ask.com,广东,14.29,"{""ismain"":1",level:57,ts:95,ver:45}
2021-12-31 17:35:25.522,849471,WWT.M,5442,ofjsq42lxcm8@live.com,湖北,119.74,"{""ismain"":0",level:67,ts:51,ver:36}
2021-12-31 17:35:25.522,886923,PCM.M,6548,h9dy5@yeah.net,江苏,165.29,"{""ismain"":0",level:71,ts:35,ver:14}
2021-12-31 17:35:26.325,969865,WET,4485,wb6wi4dqg8e1np@yeah.net,黑龙江,178.08,"{""ismain"":1",level:63,ts:42,ver:14}
2021-12-31 17:35:26.394,35743651,WMT.FM,1050,i1m2nocoljj070h53f8@qq.com,北京,18.16,"{""ismain"":0",level:28,ts:38,ver:15}
2021-12-31 17:35:26.394,25960763,GEL.M,4208,qq9frabgg81znoe0@sina.com,广东,103.48,"{""ismain"":1",level:61,ts:93,ver:91}
2021-12-31 17:35:26.394,1005180,WFC,3166,b2rrdq64n4um@yahoo.com,江西,93.38,"{""ismain"":1",level:48,ts:64,ver:88}
2021-12-31 17:35:26.394,38309723,WFT,3206,5d97n05df724us@yahoo.com.cn,江苏,29.84,"{""ismain"":0",level:24,ts:95,ver:32}
2021-12-31 17:35:26.394,963730,WMT.FM,5964,nlvfnvue@ask.com,江苏,187.62,"{""ismain"":0",level:88,ts:38,ver:71}
2021-12-31 17:35:26.394,1144965,W3C,5032,0lh8q@sohu.com,山东,47.63,"{""ismain"":0",level:89,ts:86,ver:88}
2021-12-31 17:35:26.394,38197950,W3C,5102,r1mcmgqj524c@ask.com,江苏,101.44,"{""ismain"":0",level:46,ts:27,ver:49}
2021-12-31 17:35:26.394,689316,WFT,1650,91jg8b@ask.com,河南,145.59,"{""ismain"":0",level:37,ts:51,ver:89}
2021-12-31 17:35:26.394,1171184,WWT.M,8604,52fwo548xu6zvl35pe2d@sohu.com,北京,132.4,"{""ismain"":0",level:36,ts:25,ver:29}
2021-12-31 17:35:26.394,685297,WMT.FM,9626,zku04zss8y0umh4e@gmail.com,北京,48.55,"{""ismain"":0",level:81,ts:45,ver:39}
2021-12-31 17:35:26.394,657595,WCT,6515,shqoq74afsonek@263.net,江苏,149.3,"{""ismain"":0",level:90,ts:69,ver:35}
2021-12-31 17:35:26.394,38085550,WWT.HD,1954,pc677mdl4tq1kg33wmtw@ask.com,河北,190.35,"{""ismain"":1",level:92,ts:20,ver:15}
2021-12-31 17:35:26.394,35837272,WWPS,9108,fyudu9uhwa51zleo@263.net,浙江,81.97,"{""ismain"":0",level:42,ts:34,ver:82}
2021-12-31 17:35:26.394,23576770,GEL,9975,mqk547jhy8uob@sohu.com,浙江,69.52,"{""ismain"":0",level:97,ts:38,ver:84}
2021-12-31 17:35:26.394,25155974,WWPS,7160,9hv3t2y5pg66025t@hotmail.com,上海,108.7,"{""ismain"":0",level:59,ts:37,ver:30}
2021-12-31 17:35:26.394,22689907,WFC,3538,0gp8st0z7th0hvtiw9q@163.net,湖北,13.85,"{""ismain"":0",level:95,ts:21,ver:76}
2021-12-31 17:35:26.394,1148746,WCT,1322,odtxvwj0u1hngv6x2db@googlemail.com,北京,118.7,"{""ismain"":0",level:57,ts:51,ver:55}
2021-12-31 17:35:26.394,1231398,WMT.FM,2839,d45lqk61enl@aol.com,河北,35.69,"{""ismain"":1",level:34,ts:74,ver:93}
2021-12-31 17:35:26.394,762549,PCM,7077,wq0d5lq3ae9ounhmx@sohu.com,安徽,8.01,"{""ismain"":1",level:87,ts:57,ver:73}
2021-12-31 17:35:26.394,26506452,GEL,7507,re20oa9cebhqwdznw6l7@live.com,广东,181.55,"{""ismain"":0",level:75,ts:99,ver:69}
2021-12-31 17:35:26.394,20275333,WFT.M,4479,uu3ewfek2ba67@sohu.com,北京,111.69,"{""ismain"":0",level:30,ts:88,ver:42}
2021-12-31 17:35:26.394,732841,WWT.HD,6027,x2bv4ojs2zlr6auktlbp@0355.net,浙江,66.97,"{""ismain"":0",level:52,ts:90,ver:34}
2021-12-31 17:35:26.394,752277,WFT.Linux,5478,e745gv76u2e9zcgh@163.net,北京,79.25,"{""ismain"":0",level:15,ts:11,ver:33}
2021-12-31 17:35:26.394,1156040,GEL,8771,er8a72451et7ods@googlemail.com,上海,132.09,"{""ismain"":0",level:63,ts:85,ver:63}
2021-12-31 17:35:26.394,20319376,WFC,4050,39gq6xf8vj1vd@sina.com,上海,141.02,"{""ismain"":1",level:40,ts:58,ver:51}
2021-12-31 17:35:26.394,761965,W3C,4499,yg6f1gf18yw49kh1n@yeah.net,浙江,72.03,"{""ismain"":0",level:54,ts:94,ver:18}
2021-12-31 17:35:26.394,35547185,WWPS,8522,hp6aummy26@live.com,浙江,169.9,"{""ismain"":0",level:16,ts:97,ver:78}
2021-12-31 17:35:26.394,30853414,WWPS,3960,49l3hb@googlemail.com,江西,172.09,"{""ismain"":0",level:98,ts:79,ver:89}
2021-12-31 17:35:26.394,36537914,WFT.M,8435,56bpa1ts78w@qq.com,河南,197.52,"{""ismain"":0",level:86,ts:66,ver:87}
2021-12-31 17:35:26.394,24009419,WWT.M,7578,gwtkcu8tyvu2g1sw0@yahoo.com,河北,113.27,"{""ismain"":0",level:19,ts:74,ver:17}
2021-12-31 17:35:26.394,21726825,WWPS,7886,l77aol63noam9g1@0355.net,浙江,168.73,"{""ismain"":0",level:19,ts:95,ver:68}
2021-12-31 17:35:26.394,27255956,WFT.HD,2785,74llc94au@msn.com,广东,185.97,"{""ismain"":1",level:50,ts:89,ver:80}
2021-12-31 17:35:26.394,774349,WWPS,8688,0pauk5sfycb5@aol.com,上海,162.2,"{""ismain"":1",level:17,ts:47,ver:31}
2021-12-31 17:35:26.394,29849706,WFT.Linux,9629,hrsai5r8uzbuln@yahoo.com,安徽,101.54,"{""ismain"":0",level:79,ts:51,ver:50}
2021-12-31 17:35:26.394,987764,WFT.Linux,5583,xaqbtw2nqvwniopz@yahoo.com.cn,江苏,60.6,"{""ismain"":0",level:36,ts:43,ver:59}
2021-12-31 17:35:26.394,955247,WWT.HD,9973,45odllxhkoz9pj@qq.com,广西,127.85,"{""ismain"":1",level:73,ts:36,ver:62}
2021-12-31 17:35:26.394,40031731,WFC,2500,ekcwiod@126.com,江苏,107.47,"{""ismain"":1",level:78,ts:86,ver:74}
2021-12-31 17:35:26.394,1143052,GEL,9759,5zoqhzf8@163.net,北京,110.06,"{""ismain"":0",level:70,ts:51,ver:77}
2021-12-31 17:35:26.394,758558,WFT,3476,ha26rt@hotmail.com,黑龙江,101.24,"{""ismain"":1",level:76,ts:52,ver:34}
2021-12-31 17:35:26.394,36531248,WWT,6642,ynp73mffpwtr7cz@163.net,江苏,46.96,"{""ismain"":1",level:18,ts:70,ver:39}
2021-12-31 17:35:26.394,844005,WFT.HD,7170,k5x1n5j944a@hotmail.com,河南,8.46,"{""ismain"":0",level:25,ts:55,ver:51}
2021-12-31 17:35:26.394,22869410,WMT.FM,5824,fk7j6pf@sohu.com,江苏,134.22,"{""ismain"":1",level:50,ts:60,ver:86}
2021-12-31 17:35:26.394,681857,WWPS,1466,hwrdqb00@163.com,江苏,65.47,"{""ismain"":0",level:61,ts:36,ver:49}
2021-12-31 17:35:26.394,662121,PCM,5687,7zbptjp@sina.com,安徽,157.71,"{""ismain"":0",level:22,ts:34,ver:68}
2021-12-31 17:35:26.394,30145187,WFC,5519,21f43ly@yahoo.com,北京,81.19,"{""ismain"":1",level:80,ts:52,ver:83}
2021-12-31 17:35:26.394,24200711,WFT.M,3898,q3sz0w1@aol.com,浙江,31.03,"{""ismain"":0",level:33,ts:38,ver:16}
2021-12-31 17:35:26.394,23433469,WWT.M,3829,cdcz120ytsbmy3@163.com,北京,147.86,"{""ismain"":0",level:43,ts:56,ver:36}
2021-12-31 17:35:26.394,696349,W3C,2554,0v3ghfb99ra6ada3n@0355.net,上海,26.54,"{""ismain"":0",level:84,ts:17,ver:45}
2021-12-31 17:35:26.394,,,,,,,,,,
2021-12-31 17:35:26.394,830693,WWT.HD,4681,diiy712u1ivx@3721.net,河南,177.13,"{""ismain"":0",level:64,ts:81,ver:86}
2021-12-31 17:35:26.394,744931,WWT,4982,vlotj80a@msn.com,河南,143.04,"{""ismain"":0",level:87,ts:48,ver:39}
2021-12-31 17:35:26.394,998494,GEL,9430,i3fob0182gw@yahoo.com,北京,170.95,"{""ismain"":1",level:34,ts:48,ver:26}
2021-12-31 17:35:26.394,21327247,GEL.M,5247,5amelwzkzxarkl54b@163.net,黑龙江,72.02,"{""ismain"":1",level:64,ts:97,ver:96}
2021-12-31 17:35:26.394,20559976,WWT.HD,8028,jvqo42@yahoo.com,上海,139.79,"{""ismain"":0",level:13,ts:29,ver:26}
2021-12-31 17:35:26.394,683034,WFT.M,8724,4pe384j@0355.net,上海,31.01,"{""ismain"":1",level:30,ts:83,ver:57}
